0.00	329.6
0.30	62.88
0.60	192.0
0.90	210.4
1.20	71.2
1.50	100.0
1.80	98.4
2.10	96.0
2.40	109.6
2.70	59.04
3.00	228.8
3.30	10.24
3.60	9.84
3.90	6.56
4.20	10.16
4.50	33.44
4.80	18.32
5.10	12.24
5.40	9.84
5.70	10.32
6.00	10.48
6.30	9.84
6.60	9.92
6.90	10.88
7.20	9.84
7.50	9.84
7.80	272.8
8.10	105.6
8.40	68.08
8.70	57.92
9.00	35.76
9.30	27.84
9.60	28.72
9.90	26.48
10.20	20.08
10.50	25.2
10.80	28.24
11.10	172.0
11.40	52.8
11.70	91.2
12.00	72.08
12.30	55.68
12.60	27.12
12.90	23.92
13.20	27.2
13.50	28.56
13.80	29.52
14.10	27.2
14.40	27.68
14.70	176.0
15.00	75.92
15.30	68.56
15.60	71.44
15.90	55.76
16.20	52.88
16.50	26.24
16.80	25.36
17.10	18.0
17.40	21.6
17.70	16.48
18.00	22.72
18.30	28.16
18.60	27.2
18.90	173.6
